Num_Inscripcion;Razon_Social;Tipo_Via;Calle;Numero;Aproximacion;Cod_Postal;Poblacion;Barrio;Distrito;CIF;Fecha_Registro;Fecha_IPM;Primer_Tlfn;Email;Internet;Categoria;Ambito;Num_Socios;NumInscripcion_Fed_Vinculada;RazonSocial_Fed_Vinculada;FX_Carga
"2629";"REAL LIGA NAVAL ESPAÑOLA";"CALLE";"MAYOR";"16";"1º DCHA";"28013";"MADRID";"SOL";"CENTRO";"G28489185";"2012-06-18";"2014-01-24";"913664494";"info@realliganaval.com";"http://www.realliganaval.com";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"1060";" ";" ";"2025-12-31 04:15:15.2"
"2630";"ASOCIACION TRESBOLILLO HUERTOS ECOLOGICOS";"CALLE";"POETA BLAS DE OTERO";"12";"5ºC";"28017";"MADRID";"VENTAS";"CIUDAD LINEAL";"G86325677";"2012-06-18";;"687709849";"infotresbolillo@gmail.com";"http://www.tresbolillo.com";"MEDIOAMBIENTALES Y ECOLOGISTAS";"COMUNIDAD DE MADRID";"3";" ";" ";"2025-12-31 04:15:15.2"
"2631";"AGRUPACION ESPAÑOLA DE ACUARELISTAS";"CALLE";"BENITO DE CASTRO";"12";"BIS, BAJO IZDA.";"28028";"MADRID";"FUENTE DEL BERRO";"SALAMANCA";"G28701647";"2012-06-18";;"914096511";"aedamadrid4@gmail.com";"http://www.aedamadrid.org";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"450";" ";" ";"2025-12-31 04:15:15.2"
"2632";"SOCIEDAD ESPAÑOLA DE PODOLOGIA DEPORTIVA (SEPOD)";"CALLE";"RAFAEL CALVO";"22";"BAJO IZQ";"28010";"MADRID";"ALMAGRO";"CHAMBERI";"G82835430";"2012-06-18";"2014-10-09";"622291629";"info@sepod.org";"";"PARA LA CIENCIA, LA TECNOLOGIA Y LA INVESTIGACION";"ESTATAL";"123";" ";" ";"2025-12-31 04:15:15.2"
"2633";"CLUB DE AFICIONADOS DEL CITROEN TRACCION AVANT DE MADRID";"CALLE";"VILLA DE MARIN";"13";" BAJO 3";"28029";"MADRID";"LA PAZ";"FUENCARRAL-EL PARDO";"G84980903";"2012-06-18";;"";"antonio.zahonero@clubcitroen.es";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"26";" ";" ";"2025-12-31 04:15:15.2"
"2634";"AMIGOS DEL ROMANICO";"CALLE";"MARQUES DE URQUIJO";"24";"1ºE";"28008";"MADRID";"ARGUELLES";"MONCLOA-ARAVACA";"G84321744";"2012-06-18";;"915597058";"info@amigosdelromanico.org";"http://www.amigosdelromanico.org";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"966";" ";" ";"2025-12-31 04:15:15.2"
"2635";"ASOCIACION MISERICORDIA Y SOLIDARIDAD (MISOL)";"CALLE";"NECTAR";"18";"";"28022";"MADRID";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"G86306016";"2012-06-18";;"913680602";"p.alfaomega@gmail.com";"";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"53";" ";" ";"2025-12-31 04:15:15.2"
"2636";"REAL ASOCIACION DE HIDALGOS DE ESPAÑA";"CALLE";"JENNER";"6";" BAJO D";"28010";"MADRID";"ALMAGRO";"CHAMBERI";"G28493211";"2012-06-18";"2013-05-21";"915428146";"secretaria@hidalgosdeespana.es";"http://";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"2096";" ";" ";"2025-12-31 04:15:15.2"
"2640";"ASOCIACION DE PERIODISTAS PARLAMENTARIOS";"CALLE";"CEDACEROS";"11";"2ºD";"28014";"MADRID";"CORTES";"CENTRO";"G80994619";"2012-06-25";;"913692803";"appcortes@gmail.com";"http://wwww.periodistasparlamentarios.org";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"140";" ";" ";"2025-12-31 04:15:15.2"
"2641";"CARUMANDA (DESDE LEJOS)";"CALLE";"OBERON";"6";"COL. SAGRADA FAMILIA";"28030";"MADRID";"MARROQUINA";"MORATALAZ";"G09380338";"2012-06-20";;"913015281";"madrid@ongcarumanda.org";"http://www.ongcarumanda.org";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"261";" ";" ";"2025-12-31 04:15:15.2"
"2643";"SOLIDARIDAD SIN FRONTERAS";"CALLE";"MURCIA";"8";"2º IZQUIERDA EXTERIOR";"28045";"MADRID";"PALOS DE MOGUER";"ARGANZUELA";"G85887750";"2012-06-21";;"605298787";"info@ssf.org.es";"http://www.ssf.org.es";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"525";" ";" ";"2025-12-31 04:15:15.2"
"2645";"ASOCIACION DE ESTUDIANTES RESPUESTA ESTUDIANTIL";"CALLE";"PEDRO RICO";"17";"2ºE";"28029";"MADRID";"LA PAZ";"FUENCARRAL-EL PARDO";"G86310489";"2012-06-21";;"917330962";" ";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"96";" ";" ";"2025-12-31 04:15:15.2"
"2646";"ASOCIACION DE VETERANOS DE DRAGADOS";"CALLE";"JENNER";"3";"1º IZDA.";"28010";"MADRID";"ALMAGRO";"CHAMBERI";"G84626373";"2012-06-21";;"914095865";"veteranosdragados@yahoo.es";"http://www.veteranosdragados.es";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"427";" ";" ";"2025-12-31 04:15:15.2"
"2647";"ASOCIACION PARA LA AUTORREGULACION DE LA COMUNICACION COMERCIAL";"CALLE";"VELAZQUEZ";"94";"2º";"28006";"MADRID";"CASTELLANA";"SALAMANCA";"G81234247";"2012-06-25";;"913096637";" ";"";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"433";" ";" ";"2025-12-31 04:15:15.2"
"2648";"ASOCIACION PROMOCION DE LA CULTURA AUDIOVISUAL ENTRE LA INFANCIA Y LA JUVENTUD TAMBOR DE HOJALATA";"CALLE";"MARQUES DE VALDEIGLESIAS";"5";"1º IZQUIERDA";"28004";"MADRID";"JUSTICIA";"CENTRO";"G83829143";"2012-06-25";"2012-10-10";"915215365";" ";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"10";" ";" ";"2025-12-31 04:15:15.2"
"2649";"ASOCIACION VECINAL 'ATTAWASOL'";"CARRETERA";"VERTEDERO MUNICIPAL ";"65";"PISO B";"28051";"MADRID";" ";"VILLA VALLECAS";"G86459575";"2012-06-27";;"677602527";"hamid1231@hotmail.es";"";"VECINALES";"DISTRITO";"50";" ";" ";"2025-12-31 04:15:15.2"
"2650";"CLUB DEPORTIVO ELEMENTAL SPORT VILLA DE VALLECAS";"CALLE";"SIERRA DE PALOMERAS";"10";"PORTAL 2, PLANTA BAJA";"28031";"MADRID";"CASCO H.VALLECAS";"VILLA VALLECAS";"G85598993";"2012-06-27";"2012-10-24";"656922630";"sportvilladevallecas@hotmail.com";"http://sportvilladevallecas.es";"DEPORTIVAS";"COMUNIDAD DE MADRID";"3";" ";" ";"2025-12-31 04:15:15.2"
"2651";"ASOCIACION ESPAÑOLA DE SUPERDOTACION Y ALTAS CAPACIDADES - AESAC";"CALLE";"ACEUCHAL";"10";"2ºD";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G83515445";"2012-07-03";;"635120944";"correo.aesac@gmail.com";"http://www.aesac.org";"DE SALUD Y APOYO MUTUO";"ESTATAL";"60";" ";" ";"2025-12-31 04:15:15.2"
"2652";"ASOCIACION SERESMERALDA PARA EL DESARROLLO DE LOS SERESH";"CALLE";"LEON FELIPE";"10";"PORTAL B, PLANTA 1ºD";"28038";"MADRID";"PALOMERAS SURESTE";"PUENTE VALLECAS";"G86272663";"2012-07-03";;"913803277";"info@seresmeralda.com";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"3";" ";" ";"2025-12-31 04:15:15.2"
"2653";"ASOCIACION DE PADRES PARQUE DE HORTALEZA";"CALLE";"MAR CASPIO";"6";"";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G81715963";"2012-07-03";"2012-09-20";"639565011";" ";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"78";" ";" ";"2025-12-31 04:15:15.2"
"2654";"HELSINKI ESPAÑA - DIMENSION HUMANA (H.E.)";"CALLE";"SANTA CRUZ DE MARCENADO";"11";"1º IZQDA";"28015";"MADRID";"UNIVERSIDAD";"CENTRO";"G80540552";"2012-06-26";"2012-09-21";"915335455";"MJAEN@HELSINKIESPANA.ORG";"http://www.helsinkiespana.org";"DE DERECHOS HUMANOS";"ESTATAL";"190";" ";" ";"2025-12-31 04:15:15.2"
"2655";"ASOCIACION CULTURAL 'IES MORATALAZ'";"CALLE";"CORREGIDOR DIEGO DE VALDERRABANO";"35";"";"28030";"MADRID";"MEDIA LEGUA";"MORATALAZ";"G86190881";"2012-07-09";;"655456507";"faustina.rubio@educa.madrid.org";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"30";" ";" ";"2025-12-31 04:15:15.2"
"2656";"CONSEJO SUPERIOR EUROPEO DE DOCTORES CONSEDOC";"CALLE";"COSTA RICA";"9";"";"28016";"MADRID";"NUEVA ESPAÑA";"CHAMARTIN";"G63367122";"2012-07-09";"2013-01-22";"913501212";"";"http://www.consedoc.com";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"190";" ";" ";"2025-12-31 04:15:15.2"
"2657";"NUEVA VIDA PROYECTO";"CALLE";"ARGOS";"13";"";"28037";"MADRID";"SIMANCAS";"SAN BLAS-CANILLEJAS";"G83665414";"2012-07-06";"2012-09-20";"913205046";"nvproyecto@gmail.com";"http://www.nuevavidaproyectos.org";"OTRAS DE ACCION SOCIAL";"COMUNIDAD DE MADRID";"6";" ";" ";"2025-12-31 04:15:15.2"
"2658";"ASOCIACION DE FORESTALES DE ESPAÑA RICARDO CODORNIU - PROFOR";"CALLE";"RAMIRO DE MAEZTU";"";"S/N,  ESCUELA UNIV. INGENIERIA TECNICA FORESTAL";"28040";"MADRID";" ";"MONCLOA-ARAVACA";"G61642328";"2012-07-06";;"913365200";" ";"";"MEDIOAMBIENTALES Y ECOLOGISTAS";"ESTATAL";"657";" ";" ";"2025-12-31 04:15:15.2"
"2659";"ASOCIACION ESCP EUROPE, ESPAÑA";"CALLE";"ARROYOFRESNO";"1";"";"28035";"MADRID";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"G78826286";"2012-07-06";;"913862511";"jtafur@escp.eu";"http://www.escp.eu";"PARA LA CIENCIA, LA TECNOLOGIA Y LA INVESTIGACION";"ESTATAL";"7";" ";" ";"2025-12-31 04:15:15.2"
"2660";"ASOCIACION ESPAÑOLA DE SINDROME DE PIERNAS INQUIETAS - AESPI";"CALLE";"DIEGO DE LEON";"47";"EDIFICIO MELIOR";"28006";"MADRID";"NUEVA ESPAÑA";"SALAMANCA";"G84231091";"2012-07-12";;"687022954";"contacto@aespi.net";"http://www.aespi.net";"DE SALUD Y APOYO MUTUO";"ESTATAL";"300";" ";" ";"2025-12-31 04:15:15.2"
"2662";"SOCIEDAD ESPAÑOLA PARA LA DEFENSA DEL PATRIMONIO GEOLOGICO Y MINERO (S.E.D.P.G.Y.M.)";"CALLE";"RIOS ROSAS";"21";"";"28003";"MADRID";"RIOS ROSAS";"CHAMBERI";"G81313918";"2012-07-23";;"986813895";"";"http://www.sedpgym.es";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"232";" ";" ";"2025-12-31 04:15:15.2"
"2663";"ASOCIACION INDEPENDIENTE DE JUBILADOS, RETIRADOS Y PENSIONISTAS DE LA COMUNIDAD DE MADRID";"CALLE";"CONCEPCION JERONIMA";"8";"3º CENTRO IZQUIERDA";"28012";"MADRID";"SOL";"CENTRO";"G84197870";"2012-07-23";;"913690738";"agustin.velasco.garrido@gmail.com";"";"DE PERSONAS MAYORES, JUBILADAS Y PENSIONISTAS";"COMUNIDAD DE MADRID";"34";" ";" ";"2025-12-31 04:15:15.2"
"2665";"ASOCIACION MARIA MAGDALENA PARA EL DESARROLLO INTEGRAL DE LA PERSONA - ASOMAG";"CALLE";"MARIA MARTINEZ OVIOL";"17";"BAJO LOCAL";"28021";"MADRID";"LOS ROSALES";"VILLAVERDE";"G86229325";"2012-07-23";;"682645728";"";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"4";" ";" ";"2025-12-31 04:15:15.2"
"2666";"ASOCIACION ESPAÑOLA DE FABRICANTES DE SISTEMAS METALICOS DE PROTECCION VIAL (SIMEPROVI)";"CALLE";"CASTELLO";"128";"3º PLANTA";"28006";"MADRID";"EL VISO";"CHAMARTIN";"G81817371";"2012-07-17";;"915623437";"simeprovi@simeprovi.com";"http://simeprovi.com";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"4";" ";" ";"2025-12-31 04:15:15.2"
"2667";"ASOCIACION DE TAICHI PARA PREVENIR LA ENFERMEDAD - ATPE";"CALLE";"LINO";"1";"2ºF";"28020";"MADRID";"CASTILLEJOS";"TETUAN";"";"2012-07-17";;"629715355";"taichiysalud06@gmail.com";"";"DE SALUD Y APOYO MUTUO";"ESTATAL";"3";" ";" ";"2025-12-31 04:15:15.2"
"2669";"ASOCIACION PARA LA COLABORACION E INTEGRACION DE COLECTIVOS MARGINADOS (ACICOMAR)";"CALLE";"ROQUETAS DE MAR";"21";"LOCAL";"28033";"MADRID";"APOSTOL SANTIAGO";"HORTALEZA";"G82836388";"2012-07-26";;"914458427";"";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"2175";" ";" ";"2025-12-31 04:15:15.2"
"2671";"ASOCIACION ESPAÑOLA DE LUCHA CONTRA EL FUEGO - ASELF";"CALLE";"BOADA";"4";"";"28038";"MADRID";"NUMANCIA";"PUENTE VALLECAS";"G28197507";"2012-07-27";"2012-09-21";"915216964";"administracion@aself.org";"http://www.aself.org";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"720";" ";" ";"2025-12-31 04:15:15.2"
"2672";"ASOCIACION ESPAÑOLA DE LICENCIADOS EN ESTUDIOS DE ASIA ORIENTAL - AELEASOR";"CALLE";"MAQUINILLA";"13";"G, 5º PTA 3";"28031";"MADRID";"PALOMERAS SURESTE";"PUENTE VALLECAS";"G85859510";"2012-07-27";"2012-12-17";"651166274";"carlos@laurisilva.net";"http://www.culturasia.es";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"13";" ";" ";"2025-12-31 04:15:15.2"
"2673";"AMPA DE LA ESCUELA DE EDUCACION INFANTIL 'LAS NUBES'";"CALLE";"ANTONIO NEBRIJA";"7";"";"28007";"MADRID";"PACIFICO";"RETIRO";"G85365294";"2012-07-30";"2012-10-01";"915012443";" ";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"32";" ";" ";"2025-12-31 04:15:15.2"
"2674";"ASOCIACION KONTRAKORRIENTE";"CALLE";"JUAN ANTONIO BARDEM";"10";"";"28051";"MADRID";"CASCO H.VALLECAS";"VILLA VALLECAS";"G84547793";"2012-07-30";;"911826469";"kontracorriente.pvk@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"202";" ";" ";"2025-12-31 04:15:15.2"
"2675";"DERECHOS DE AUTOR DE MEDIOS AUDIOVISUALES, ENTIDAD DE GESTION";"CALLE";"PELAYO";"76";"1º DCHA";"28004";"MADRID";"JUSTICIA";"CENTRO";"G82319757";"2012-07-30";;"917021984";"dama@damautor.es";"http://www.damautor.es";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"924";" ";" ";"2025-12-31 04:15:15.2"
"2676";"ASOCIACION 'EL DESPERTAR'";"CALLE";"ADONIS";"1";"";"28024";"MADRID";"LAS AGUILAS";"LATINA";"G80038672";"2012-07-31";"2021-03-31";"915188127";"gerencia@eldespertar.es";"http://www.eldespertar.es";"DE PERSONAS CON DISCAPACIDAD";"ESTATAL";"55";"2731";"ASOCIACION MADRILEÑA DE ORGANIZACIONES DE ATENCION A LAS PERSONAS CON PARALISIS CEREBRAL Y AFINES (ASPACE MADRID)";"2025-12-31 04:15:15.2"
"2678";"ASOCIACION PRO-DERECHOS HUMANOS DE COLECTIVOS VULNERABLES - ADHUCOV";"CALLE";"MONEDEROS";"15";"PORTAL 4 ESC B  28026";"28026";"MADRID";"MOSCARDO";"USERA";"G86222544";"2012-07-31";"2014-09-29";"619973656";"adhucov.psico@gmail.com";"";"OTRAS DE ACCION SOCIAL";"ESTATAL";"10";" ";" ";"2025-12-31 04:15:15.2"
"2679";"ASOCIACION AMIGOS EN MARCHA";"CALLE";"ZURITA";"25";"BAJO";"28012";"MADRID";"EMBAJADORES";"CENTRO";"G78914553";"2012-09-03";;"915395498";"";"";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"300";" ";" ";"2025-12-31 04:15:15.2"
"2680";"AULA EUROPEA DE HUMANIDADES";"CALLE";"NARVAEZ";"72";"5º F";"28009";"MADRID";"IBIZA";"RETIRO";"G85977783";"2012-09-03";;"629265691";" ";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"96";" ";" ";"2025-12-31 04:15:15.2"
"2681";"ASOCIACION DE CONTRIBUYENTES Y USUARIOS DE HACIENDA";"CALLE";"CAPITAN HAYA";"60";"4º. PTA. 3B";"28020";"MADRID";"ADELFAS";"RETIRO";"G82749037";"2012-09-03";;"660314426";" ";"";"DE PERSONAS CONSUMIDORAS Y USUARIAS";"ESTATAL";"50";" ";" ";"2025-12-31 04:15:15.2"
"2682";"LAREIRA POP";"CALLE";"VALLEHERMOSO";"59";"6º IZQUIERDA B";"28015";"MADRID";"ARAPILES";"CHAMBERI";"G86261286";"2012-09-03";;"616731933";"info@lareirapop.com";"http://www.lareirapop.com";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"8";" ";" ";"2025-12-31 04:15:15.2"
"2683";"ASOCIACION GRUPO ARCADIA 2012 UNION DE ARTISTAS Y CREADORES";"CALLE";"AFUERAS A VALVERDE";"4";"3B";"28034";"MADRID";"VALVERDE";"FUENCARRAL-EL PARDO";"Q85798163";"2012-09-03";;"913720049";" ";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"10";" ";" ";"2025-12-31 04:15:15.2"
"2684";"ASOCIACION CULTURAL ALIAN";"PASEO";"QUINCE DE MAYO";"5";"5ºC";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G83074716";"2012-09-03";"2013-01-23";"915601679";"alian.ana@live.com";"http://www.alianana.org";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"20";" ";" ";"2025-12-31 04:15:15.2"
"2685";"RED ESPAÑOLA DE DESARROLLO RURAL (REDR)";"CALLE";"MORETO";"15";"";"28014";"MADRID";"LOS JERONIMOS";"RETIRO";"G05138516";"2012-09-04";;"911289748";"";"";"MEDIOAMBIENTALES Y ECOLOGISTAS";"ESTATAL";"197";" ";" ";"2025-12-31 04:15:15.2"
"2687";"ASOCIACION DE SERVICIO REIKI";"CALLE";"HERMOSILLA";"48";"1º D";"28001";"MADRID";"RECOLETOS";"SALAMANCA";"G11698263";"2012-09-04";"2013-01-22";"952053231";"info@vilchezyperezasesores.com";"";"DE SALUD Y APOYO MUTUO";"ESTATAL";"320";" ";" ";"2025-12-31 04:15:15.2"
"2688";"ASOCIACION ESPAÑOLA PARA LA COMPETITIVIDAD DE LAS PYMES - AECPYMES";"CALLE";"OVIEDO";"30";"";"28020";"MADRID";"CUATRO CAMINOS";"TETUAN";"G86055944";"2012-09-12";"2014-01-24";"912976518";"info@aecpymes.org";"http://aecpymes.org";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"24";" ";" ";"2025-12-31 04:15:15.2"
"2689";"ASOCIACION DE ESCRITORES Y ARTISTAS ESPAÑOLES";"CALLE";"LEGANITOS";"10";"1º DCHA";"28013";"MADRID";"PALACIO";"CENTRO";"G28437986";"2012-09-12";;"679326067";"SECRETARIA@AEAE.ES";"www.aeae.es";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"210";" ";" ";"2025-12-31 04:15:15.2"
"2690";"ASOCIACION ATENDE";"CALLE";"CORAZON DE MARIA";"48";"PORTAL B 3º C";"28002";"MADRID";"PROSPERIDAD";"CHAMARTIN";"G86532876";"2012-09-12";;"695325236";"asociacion.atende@gmail.com";"";"DE SALUD Y APOYO MUTUO";"ESTATAL";"4";" ";" ";"2025-12-31 04:15:15.2"
"2691";"ASOCIACION RED EMPRESARIAL HISPANO-IRLANDESA";"PASEO";"CASTELLANA";"46";"4ª PLANTA. EMBAJADA IRLANDESA EN MADRID";"28046";"MADRID";"CASTELLANA";"SALAMANCA";"";"2012-09-13";;"914364104";"annmarie.murphy@dfa.ie";"";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"600";" ";" ";"2025-12-31 04:15:15.2"
"2692";"ASOCIACION DE AYUDA ASISTENCIAL BENEFICA CRISTIANA LA MANO QUE AYUDA";"CALLE";"MANUEL LAGUNA";"11";"";"28018";"MADRID";"PALOMERAS BAJAS";"PUENTE VALLECAS";"G82308578";"2012-09-14";;"607297279";"susana@lamanoqueayuda.org";"http://lamanoqueayuda.org";"OTRAS DE ACCION SOCIAL";"ESTATAL";"970";" ";" ";"2025-12-31 04:15:15.2"
"2693";"ASOCIACION CULTURAL ARRABEL";"PLAZA";"ASOCIACION";"1";"";"28041";"MADRID";"ORCASITAS";"USERA";"G28804151";"2012-09-17";"2012-10-29";"690670353";"info@arrabel.net";"http://wwww.arrabel.net";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"41";"2706";"FEDERACION MADRILEÑA DE FOLCLORE";"2025-12-31 04:15:15.2"
"2694";"ASOCIACION ANESTESIA REANIMACION ESPAÑA, ANESTESIAR";"CARRETERA";"CANILLAS";"70";"12B";"28043";"MADRID";"CANILLAS";"HORTALEZA";"G85628121";"2012-09-26";"2013-01-23";"699301883";"agirones@anestesiar.org";"http://www.anestesiar.org";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"ESTATAL";"17";" ";" ";"2025-12-31 04:15:15.2"
"2695";"INFANCIA Y COMUNICACION ASOCIACION INT. PARA INVESTIGACION SOBRE INFANCIA, JUVENTUD Y COMUNICACION";"CALLE";"GINZO DE LIMIA";"53";"";"28034";"MADRID";"EL PILAR";"FUENCARRAL-EL PARDO";"G85743920";"2012-09-18";;"917340413";" ";"";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"36";" ";" ";"2025-12-31 04:15:15.2"
"2696";"LABORATORIO TEATRAL WILLIAM LAYTON";"CALLE";"ANICETO MARINAS";"34";"";"28008";"MADRID";"CASA DE CAMPO";"MONCLOA-ARAVACA";"G78815545";"2012-09-20";"2013-05-25";"915595605";"correo@laytonlaboratorio.com";"http://www.laytonlaboratorio.com";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"92";" ";" ";"2025-12-31 04:15:15.2"
"2697";"ASOCIACION CULTURAL ESPAÑOLA DE AFICIONADOS A LOS MECANOS (ACEAM)";"CALLE";"GRAN VIA";"15";"PISO 1º PUERTA 5";"28013";"MADRID";"SOL";"CENTRO";"G82432139";"2012-09-20";"2013-01-22";"915315852";"secretaria@aceam.org";"http://www.aceam.org";"CULTURALES Y CASAS REGIONALES";"ESTATAL";"45";" ";" ";"2025-12-31 04:15:15.2"
"2698";"ASOCIACION EMPRESARIAL DE LA COMUNICACION GRAFICA";"CALLE";"RUFINO GONZALEZ";"23";"BIS, 2ª PLANTA";"28037";"MADRID";"SIMANCAS";"SAN BLAS-CANILLEJAS";"G28533396";"2012-09-21";;"912437400";" ";"";"COMERCIANTES,EMPRESARIOS,PROFESIONALES Y AUTONOMOS";"COMUNIDAD DE MADRID";"320";" ";" ";"2025-12-31 04:15:15.2"
"2699";"ASOCIACION UN MUNDO, MIL COLORES, SOLIDARIDAD Y DESARROLLO";"AVENIDA";"ABRANTES";"67";"LOCAL IZQ.";"28025";"MADRID";"ABRANTES";"CARABANCHEL";"G86083367";"2012-09-24";"2013-11-22";"615669830";"unmundomilcolores@gmail.com";"http://www.unmundomilcolores.com";"OTRAS DE ACCION SOCIAL";"ESTATAL";"14";" ";" ";"2025-12-31 04:15:15.2"
"2700";"CREO DESARROLLO";"CALLE";"RAFAEL FINAT";"37";"3º IZQ.";"28044";"MADRID";"LAS AGUILAS";"LATINA";"G82698226";"2012-10-01";;"644323625";" ";" ";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"82";" ";" ";"2025-12-31 04:15:15.2"
"2701";"CENTRO DE ACCION SOCIAL SAN RAFAEL";"CALLE";"JOAQUIN POL";"4";"";"28035";"MADRID";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"G78192457";"2012-10-01";"2013-12-17";"913166972";"";"http://www.asociacionsanrafael.org";"OTRAS DE ACCION SOCIAL";"DISTRITO";"50";" ";" ";"2025-12-31 04:15:15.2"
"2702";"ASOCIACION DE GLAUCOMA PARA AFECTADOS Y FAMILIARES (AGAF)";"CALLE";"ANDRES MELLADO";"20";"3º B EXT.";"28015";"MADRID";"GAZTAMBIDE";"CHAMBERI";"G84243419";"2012-10-08";;"918895889";"asociaciondeglaucoma@yahoo.es";"http://www.asociaciondeglaucoma.es";"DE SALUD Y APOYO MUTUO";"ESTATAL";"91";" ";" ";"2025-12-31 04:15:15.2"
"2703";"ASOCIACION INSTITUTO DE COOPERACION INTERNACIONAL Y DESARROLLO MUNICIPAL - INCIDEM";"CALLE";"INFANTE";"4";"BAJO IZQ. (LOCAL)";"28014";"MADRID";"CORTES";"CENTRO";"G86300621";"2012-10-15";;"629234212";"f.miranda@incidem.org";"http://www.incidem.es";"PARA LA COOPERACION AL DESARROLLO";"ESTATAL";"29";" ";" ";"2025-12-31 04:15:15.2"
"2704";"ASOCIACION LAZOS";"CALLE";"ROMERO ROBLEDO";"14";"3º A";"28008";"MADRID";"ARGUELLES";"MONCLOA-ARAVACA";"G86335684";"2012-10-15";;"915447596";"";"";"OTRAS DE ACCION SOCIAL";"COMUNIDAD DE MADRID";"6";" ";" ";"2025-12-31 04:15:15.2"
"2705";"ASOCIACION DE MARIA AUXILIADORA, PAN BENDITO (ADMA)";"CALLE";"BESOLLA";"7";"";"28025";"MADRID";"ABRANTES";"CARABANCHEL";"G86482510";"2012-10-17";"2015-04-27";"914628961";"asociacionhogar@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"BARRIO";"200";" ";" ";"2025-12-31 04:15:15.2"
"2708";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS (AMPA) DEL COLEGIO SANTA ISABEL DE MADRID";"CALLE";"HORTALEZA";"77";"";"28004";"MADRID";"JUSTICIA";"CENTRO";"G83886655";"2012-10-26";;"600694303";"ampa.colsi@gmail.com";"http://www.ampasi.org";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"48";"775";"FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA";"2025-12-31 04:15:15.2"
"2709";"ASOCIACION CASA DE MELILLA EN MADRID";"CALLE";"POETA JOAN MARAGALL";"23 BAJO";"oficinas NETWORKIA";"28020";"MADRID";"CUATRO CAMINOS";"TETUAN";"G86150182";"2012-11-05";;"629682246";"crufo@casdir.es";"http://www.casademelilla.es";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"119";"243";"FEDERACION DE CASAS REGIONALES EN MADRID";"2025-12-31 04:15:15.2"
